"","movieId","title","totalRating","qtdObs","meanRating","qtdGenres"
"7143",65465,"Last Chance Harvey (2008)",164,45,3.64444444444444,"more"
"7144",65514,"Ip Man (2008)",0,0,NA,"more"
"7145",65552,"Replicant (2001)",0,0,NA,"more"
"7146",65567,"Passengers (2008)",0,0,NA,"more"
"7147",65577,"Tale of Despereaux, The (2008)",210.5,55,3.82727272727273,"more"
"7148",65585,"Bride Wars (2009)",0,0,NA,"more"
"7149",65601,"My Bloody Valentine 3-D (2009)",38.5,12,3.20833333333333,"more"
"7150",65638,"Aspen (1991)",11.5,5,2.3,"one"
"7151",65642,"Timecrimes (Cronocrímenes, Los) (2007)",15,4,3.75,"more"
"7152",65665,"Hamlet (2000)",4,1,4,"one"
"7153",65682,"Underworld: Rise of the Lycans (2009)",726.5,176,4.12784090909091,"more"
"7154",65685,"Inkheart (2008)",27.5,8,3.4375,"more"
"7155",65802,"Paul Blart: Mall Cop (2009)",13,4,3.25,"more"
"7156",65982,"Outlander (2008)",60,15,4,"more"
"7157",66019,"Great Ecstasy of Woodcarver Steiner, The (Große Ekstase des Bildschnitzers Steiner, Die) (1974)",0,0,NA,"one"
"7158",66066,"Grudge 3, The (2009)",33,10,3.3,"one"
"7159",66090,"Eden Lake (2008)",0,0,NA,"more"
"7160",66097,"Coraline (2009)",57,16,3.5625,"more"
"7161",66130,"Chocolate (2008)",18,7,2.57142857142857,"more"
"7162",66171,"Push (2009)",52.5,16,3.28125,"more"
"7163",66198,"International, The (2009)",29.5,10,2.95,"more"
"7164",66200,"Two Lovers (2008)",20,6,3.33333333333333,"more"
"7165",66203,"He's Just Not That Into You (2009)",7,2,3.5,"more"
"7166",66246,"Numbskull Emptybrook (Uuno Turhapuro) (1973)",0,0,NA,"one"
"7167",66297,"Futurama: Into the Wild Green Yonder (2009)",0,0,NA,"more"
"7168",66310,"Frontière(s) (2007)",0,0,NA,"more"
"7169",66317,"Comet in Moominland (1992)",0,0,NA,"more"
"7170",66335,"Afro Samurai: Resurrection (2009)",0,0,NA,"one"
"7171",66371,"Departures (Okuribito) (2008)",9,3,3,"one"
"7172",66427,"My Name Is Bruce (2007)",4,1,4,"more"
"7173",66509,"Funny People (2009)",30.5,13,2.34615384615385,"more"
"7174",66544,"Nuremberg (2000)",0,0,NA,"more"
"7175",66596,"Mystery Team (2009)",0,0,NA,"more"
"7176",66659,"Tyler Perry's Madea Goes to Jail (2009)",0,0,NA,"more"
"7177",66665,"Away We Go (2009)",8,2,4,"more"
"7178",66686,"Unsuspected, The (1947)",3.5,1,3.5,"more"
"7179",66744,"Divo, Il (2008)",4,1,4,"one"
"7180",66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",4,1,4,"more"
"7181",66798,"Pink Panther 2, The (2009)",0,0,NA,"more"
"7182",66808,"Far Cry (2008)",3,1,3,"more"
"7183",66915,"Rock-A-Doodle (1991)",0,0,NA,"more"
"7184",66934,"Dr. Horrible's Sing-Along Blog (2008)",0,0,NA,"more"
"7185",67087,"I Love You, Man (2009)",0,0,NA,"one"
"7186",67193,"Duplicity (2009)",3.5,1,3.5,"more"
"7187",67197,"Knowing (2009)",0,0,NA,"more"
"7188",67252,"Ong-Bak 2: The Beginning (Ong Bak 2) (2008)",0,0,NA,"one"
"7189",67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",1.5,1,1.5,"more"
"7190",67267,"Sunshine Cleaning (2008)",4,1,4,"more"
"7191",67295,"Kung Fu Panda: Secrets of the Furious Five (2008)",0,0,NA,"more"
"7192",67361,"Echelon Conspiracy (2009)",2,1,2,"more"
"7193",67408,"Monsters vs. Aliens (2009)",3.5,1,3.5,"more"
"7194",67429,"Sita Sings the Blues (2008)",0,0,NA,"more"
"7195",67504,"Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971)",3.5,1,3.5,"one"
"7196",67508,"Baader Meinhof Komplex, Der (2008)",3,1,3,"more"
"7197",67665,"Anvil! The Story of Anvil (2008)",0,0,NA,"more"
"7198",67695,"Observe and Report (2009)",3,1,3,"more"
"7199",67734,"Adventureland (2009)",1,1,1,"more"
"7200",67788,"Confessions of a Shopaholic (2009)",0,0,NA,"more"
"7201",67799,"The Butterfly Effect 3: Revelations (2009)",0,0,NA,"more"
"7202",67867,"Dragonball Evolution (2009)",0,0,NA,"more"
"7203",67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",0,0,NA,"more"
"7204",67957,"Superstar: The Karen Carpenter Story (1988)",0.5,1,0.5,"more"
"7205",67997,"In the Loop (2009)",0,0,NA,"one"
"7206",68073,"Pirate Radio (2009)",4,1,4,"more"
"7207",68099,"Apollo 13: To the Edge and Back (1994)",3,1,3,"one"
"7208",68135,"17 Again (2009)",5,1,5,"more"
"7209",68137,"Nana (2005)",11,3,3.66666666666667,"one"
"7210",68157,"Inglourious Basterds (2009)",11.5,3,3.83333333333333,"more"
"7211",68159,"State of Play (2009)",4.5,1,4.5,"more"
"7212",68194,"Damned United, The (2009)",16,4,4,"one"
"7213",68205,"Crank: High Voltage (2009)",0,0,NA,"more"
"7214",68237,"Moon (2009)",0,0,NA,"more"
"7215",68269,"Young Victoria, The (2009)",24,6,4,"more"
"7216",68319,"X-Men Origins: Wolverine (2009)",9.5,3,3.16666666666667,"more"
"7217",68324,"Girlfriend Experience, The (2009)",7.5,2,3.75,"one"
"7218",68347,"Sin Nombre (2009)",0,0,NA,"more"
"7219",68358,"Star Trek (2009)",4,1,4,"more"
"7220",68444,"Great Buck Howard, The (2008)",0,0,NA,"one"
"7221",68486,"Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009)",0,0,NA,"more"
"7222",68536,"Stanley Kubrick: A Life in Pictures (2001)",3,1,3,"one"
"7223",68554,"Angels & Demons (2009)",9.5,3,3.16666666666667,"more"
"7224",68614,"Seduction of Joe Tynan, The (1979)",0,0,NA,"one"
"7225",68659,"Fanboys (2009)",0,0,NA,"more"
"7226",68791,"Terminator Salvation (2009)",0,0,NA,"more"
"7227",68793,"Night at the Museum: Battle of the Smithsonian (2009)",0,0,NA,"more"
"7228",68835,"Were the World Mine (2008)",2.5,1,2.5,"more"
"7229",68838,"Every Little Step (2008)",0,0,NA,"one"
"7230",68848,"Brothers Bloom, The (2008)",0,0,NA,"more"
"7231",68872,"Paisan (Paisà) (1946)",0,0,NA,"more"
"7232",68884,"Shall We Kiss? (Un baiser s'il vous plait) (2007)",0,0,NA,"more"
"7233",68901,"Chop Shop (2007)",0,0,NA,"one"
"7234",68932,"Soloist, The (2009)",19.5,5,3.9,"more"
"7235",68945,"Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)",28,7,4,"more"
"7236",68952,"Drag Me to Hell (2009)",6,2,3,"more"
"7237",68954,"Up (2009)",0,0,NA,"more"
"7238",68959,"Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005)",4,1,4,"more"
"7239",68965,"Dance Flick (2009)",0,0,NA,"more"
"7240",68967,"Summer Hours (Heure d'été, L') (2008)",0,0,NA,"one"
"7241",69069,"Fired Up (2009)",0,0,NA,"one"
"7242",69118,"In the Electric Mist (2009)",0,0,NA,"more"
"7243",69122,"Hangover, The (2009)",0,0,NA,"more"
"7244",69134,"Antichrist (2009)",0,0,NA,"more"
"7245",69241,"Berlin Alexanderplatz (1980)",1,1,1,"one"
"7246",69253,"New in Town (2009)",0,0,NA,"more"
"7247",69275,"Dead Snow (Død snø) (2009)",17,5,3.4,"more"
"7248",69278,"Land of the Lost (2009)",3,1,3,"more"
"7249",69280,"Clique, The (2008)",0,0,NA,"one"
"7250",69306,"Taking of Pelham 1 2 3, The (2009)",2,1,2,"more"
"7251",69406,"Proposal, The (2009)",0,0,NA,"more"
"7252",69436,"Year One (2009)",0,0,NA,"more"
"7253",69458,"Tyson (2008)",0,0,NA,"one"
"7254",69481,"Hurt Locker, The (2008)",166.5,48,3.46875,"more"
"7255",69495,"Breakfast with Scot (2007)",16.5,7,2.35714285714286,"more"
"7256",69516,"Limits of Control, The (2009)",42,10,4.2,"more"
"7257",69524,"Raiders of the Lost Ark: The Adaptation (1989)",4.5,2,2.25,"more"
"7258",69526,"Transformers: Revenge of the Fallen (2009)",1.5,1,1.5,"more"
"7259",69529,"Home (2009)",0,0,NA,"one"
"7260",69559,"File on Thelma Jordan, The (1950)",5,1,5,"more"
"7261",69604,"Whatever Works (2009)",0,0,NA,"more"
"7262",69606,"Ghosts of Girlfriends Past (2009)",0,0,NA,"more"
"7263",69640,"Public Enemies (2009)",42.5,11,3.86363636363636,"more"
"7264",69644,"Ice Age: Dawn of the Dinosaurs (2009)",0,0,NA,"more"
"7265",69654,"Prison Break: The Final Break (2009)",34.5,9,3.83333333333333,"more"
"7266",69685,"Daria: Is It College Yet? (2002)",6.5,2,3.25,"more"
"7267",69712,"My Sister's Keeper (2009)",0,0,NA,"one"
"7268",69720,"Hood of Horror (2006)",0,0,NA,"more"
"7269",69746,"Watchmen: Tales of the Black Freighter (2009)",0,0,NA,"more"
"7270",69757,"(500) Days of Summer (2009)",0,0,NA,"more"
"7271",69761,"Through the Olive Trees (Zire darakhatan zeyton) (1994)",0,0,NA,"one"
"7272",69784,"Brüno (Bruno) (2009)",2.5,1,2.5,"one"
"7273",69805,"Librarian, The: The Curse of the Judas Chalice (2008)",0,0,NA,"more"
"7274",69821,"Men of War (1994)",0,0,NA,"more"
"7275",69844,"Harry Potter and the Half-Blood Prince (2009)",0,0,NA,"more"
"7276",69849,"Roots (1977)",0,0,NA,"more"
"7277",69908,"Group, The (1966)",0,0,NA,"one"
"7278",69945,"Fast and the Furious, The (1955)",0,0,NA,"more"
"7279",69951,"Imaginarium of Doctor Parnassus, The (2009)",0,0,NA,"more"
"7280",69974,"Shiver (Eskalofrío) (2008)",0,0,NA,"more"
"7281",70121,"'Neath the Arizona Skies (1934)",0,0,NA,"one"
"7282",70159,"Orphan (2009)",0.5,1,0.5,"more"
"7283",70183,"Ugly Truth, The (2009)",3.5,2,1.75,"more"
"7284",70188,"Wild River (1960)",0,0,NA,"more"
"7285",70201,"High Hopes (1988)",31.5,8,3.9375,"one"
"7286",70282,"Aliens in the Attic (2009)",0,0,NA,"more"
"7287",70286,"District 9 (2009)",0,0,NA,"more"
"7288",70293,"Julie & Julia (2009)",0,0,NA,"more"
"7289",70305,"Race to Witch Mountain (2009)",0,0,NA,"more"
"7290",70336,"G.I. Joe: The Rise of Cobra (2009)",0,0,NA,"more"
"7291",70344,"Cold Souls (2009)",0,0,NA,"more"
"7292",70418,"Introducing Dorothy Dandridge (1999)",0,0,NA,"more"
"7293",70465,"Jerusalema (Gangster's Paradise: Jerusalema) (2008)",95,29,3.27586206896552,"more"
"7294",70488,"Wings of Hope (Julianes Sturz in den Dschungel) (2000)",6.5,3,2.16666666666667,"more"
"7295",70533,"Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007)",0,0,NA,"more"
"7296",70545,"Deal, The (2008)",0,0,NA,"one"
"7297",70565,"Goods: Live Hard, Sell Hard, The (2009)",0,0,NA,"one"
"7298",70567,"Adam (2009)",0,0,NA,"more"
"7299",70597,"Gigantic (2008)",4,1,4,"more"
"7300",70599,"Time Traveler's Wife, The (2009)",8,2,4,"more"
"7301",70663,"I Love You, Beth Cooper (2009)",0,0,NA,"more"
"7302",70678,"Huhwihaji Anha (No Regret) (2006)",5,1,5,"one"
"7303",70697,"G-Force (2009)",17.5,5,3.5,"more"
"7304",70728,"Bronson (2009)",0,0,NA,"more"
"7305",70751,"Little Richard (2000)",2.5,1,2.5,"one"
"7306",70762,"Curiosity of Chance, The (2006)",0,0,NA,"one"
"7307",70846,"Lorna's Silence (Le silence de Lorna) (2008)",4,1,4,"one"
"7308",70862,"It Might Get Loud (2008)",6.5,2,3.25,"one"
"7309",70898,"Post Grad (2009)",4,1,4,"one"
"7310",70927,"To Each His Own Cinema (Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence) (2007)",0,0,NA,"more"
"7311",70946,"Troll 2 (1990)",3,1,3,"more"
"7312",70984,"Taking Woodstock (2009)",0.5,1,0.5,"one"
"7313",70994,"Halloween II (2009)",0,0,NA,"more"
"7314",71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",0,0,NA,"more"
"7315",71057,"9 (2009)",2,1,2,"more"
"7316",71102,"Three Musketeers, The (1933)",8,3,2.66666666666667,"more"
"7317",71106,"Frequently Asked Questions About Time Travel (2009)",51,16,3.1875,"more"
"7318",71108,"White Ribbon, The (Das weiße Band) (2009)",36.5,12,3.04166666666667,"more"
"7319",71131,"Most Hated Family in America, The (2007)",3,1,3,"one"
"7320",71135,"Pandorum (2009)",16,4,4,"more"
"7321",71156,"Men Who Stare at Goats, The (2009)",0,0,NA,"more"
"7322",71180,"Padre padrone (1977)",0,0,NA,"one"
"7323",71205,"Jennifer's Body (2009)",78,21,3.71428571428571,"more"
"7324",71211,"Informant!, The (2009)",24.5,7,3.5,"more"
"7325",71248,"Extract (2009)",42.5,17,2.5,"one"
"7326",71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",0,0,NA,"more"
"7327",71254,"Gamer (2009)",34.5,9,3.83333333333333,"more"
"7328",71264,"Cloudy with a Chance of Meatballs (2009)",0,0,NA,"more"
"7329",71282,"Food, Inc. (2008)",0,0,NA,"one"
"7330",71304,"Thirst (Bakjwi) (2009)",0,0,NA,"more"
"7331",71318,"Terra (a.k.a. Battle for Terra) (2007)",0,0,NA,"more"
"7332",71379,"Paranormal Activity (2009)",0,0,NA,"more"
"7333",71390,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation! (2008)",0,0,NA,"one"
"7334",71404,"3 Worlds of Gulliver, The (1960)",9.5,3,3.16666666666667,"more"
"7335",71429,"World's Greatest Dad (2009)",0,0,NA,"more"
"7336",71433,"Black God, White Devil (Deus e o Diabo na Terra do Sol) (1964)",0,0,NA,"more"
"7337",71438,"Still Walking (Aruitemo aruitemo) (2008)",0,0,NA,"one"
"7338",71460,"Wanted (2009)",0,0,NA,"more"
"7339",71462,"Cove, The (2009)",0,0,NA,"one"
"7340",71464,"Serious Man, A (2009)",4.5,1,4.5,"more"
"7341",71466,"City Island (2009)",0,0,NA,"more"
"7342",71468,"Ink (2009)",0,0,NA,"more"
"7343",71490,"Grace (2009)",1.5,1,1.5,"more"
"7344",71494,"Haunted World of El Superbeasto, The (2009)",0,0,NA,"more"
"7345",71518,"Whip It (2009)",0,0,NA,"more"
"7346",71520,"Invention of Lying, The (2009)",42.5,13,3.26923076923077,"one"
"7347",71525,"A-Haunting We Will Go (1942)",19,6,3.16666666666667,"one"
"7348",71530,"Surrogates (2009)",23.5,7,3.35714285714286,"more"
"7349",71533,"Next Day Air (2009)",4.5,1,4.5,"more"
"7350",71535,"Zombieland (2009)",0,0,NA,"more"
"7351",71573,"Whiteout (2009)",0,0,NA,"more"
"7352",71579,"Education, An (2009)",4,1,4,"more"
"7353",71640,"Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008)",0,0,NA,"one"
"7354",71650,"Werner Herzog Eats His Shoe (1980)",3,1,3,"one"
"7355",71668,"Couples Retreat (2009)",5,1,5,"more"
"7356",71700,"Deadgirl (2008)",0,0,NA,"one"
"7357",71732,"I Sell the Dead (2008)",7.5,2,3.75,"more"
"7358",71745,"Where the Wild Things Are (2009)",2.5,1,2.5,"more"
"7359",71755,"Earth Entranced (Terra em Transe) (1967)",0,0,NA,"one"
"7360",71804,"Reckless (1984)",85,25,3.4,"more"
"7361",71810,"Legionnaire (1998)",437,106,4.12264150943396,"more"
"7362",71823,"New York, I Love You (2009)",13.5,4,3.375,"more"
"7363",71838,"Law Abiding Citizen (2009)",0,0,NA,"more"
"7364",71876,"Amelia (2009)",0,0,NA,"one"
"7365",71899,"Mary and Max (2009)",0,0,NA,"more"
"7366",72011,"Up in the Air (2009)",13,6,2.16666666666667,"more"
"7367",72043,"Monsters vs Aliens: Mutant Pumpkins from Outer Space (2009)",17.5,7,2.5,"more"
"7368",72104,"Balance (1989)",0,0,NA,"more"
"7369",72109,"Vampire Girl vs. Frankenstein Girl (Kyûketsu Shôjo tai Shôjo Furanken) (2009)",4.5,2,2.25,"more"
"7370",72129,"Saw VI (2009)",0,0,NA,"more"
"7371",72131,"Michael Jackson's This Is It (2009)",31,8,3.875,"more"
"7372",72165,"Cirque du Freak: The Vampire's Assistant (2009)",3,1,3,"more"
"7373",72169,"Good Hair (2009)",92,28,3.28571428571429,"more"
"7374",72171,"Black Dynamite (2009)",4,1,4,"more"
"7375",72176,"Big Fan (2009)",13,3,4.33333333333333,"more"
"7376",72209,"Astro Boy (2009)",7,3,2.33333333333333,"more"
"7377",72224,"Gentlemen Broncos (2009)",0,0,NA,"one"
"7378",72226,"Fantastic Mr. Fox (2009)",0,0,NA,"more"
"7379",72294,"Christmas Carol, A (2009)",4,1,4,"more"
"7380",72308,"Battlestar Galactica: The Plan (2009)",24,6,4,"more"
"7381",72356,"Partly Cloudy (2009)",8,3,2.66666666666667,"more"
"7382",72367,"Grey Gardens (2009)",10.5,3,3.5,"one"
"7383",72378,"2012 (2009)",0,0,NA,"more"
"7384",72380,"Box, The (2009)",0,0,NA,"more"
"7385",72386,"Broken Embraces (Los abrazos rotos) (2009)",0,0,NA,"more"
"7386",72393,"Fourth Kind, The (2009)",52,13,4,"more"
"7387",72395,"Precious (2009)",36,10,3.6,"one"
"7388",72405,"Bad Lieutenant: Port of Call New Orleans (2009)",0,0,NA,"more"
"7389",72407,"Twilight Saga: New Moon, The (2009)",0,0,NA,"more"
"7390",72479,"Messenger, The (2009)",0,0,NA,"more"
"7391",72489,"Ninja Assassin (2009)",0,0,NA,"more"
"7392",72603,"Merry Madagascar (2009)",0,0,NA,"one"
"7393",72605,"Brothers (2009)",0,0,NA,"more"
"7394",72612,"Fly, The (Légy, A) (1980)",6,2,3,"more"
"7395",72626,"Billy Blazes, Esq. (1919)",3.5,1,3.5,"more"
"7396",72630,"Sleep Dealer (2008)",20.5,5,4.1,"one"
"7397",72641,"Blind Side, The  (2009)",0,0,NA,"one"
"7398",72647,"Zorn's Lemma (1970)",0,0,NA,"one"
"7399",72683,"Limit (Limite) (1931)",0,0,NA,"one"
"7400",72694,"Shrink (2009)",0,0,NA,"one"
"7401",72696,"Old Dogs (2009)",0,0,NA,"one"
"7402",72701,"Planet 51 (2009)",0,0,NA,"more"
"7403",72720,"Single Man, A (2009)",0,0,NA,"one"
"7404",72731,"Lovely Bones, The (2009)",0,0,NA,"more"
"7405",72733,"Invictus (2009)",0,0,NA,"one"
"7406",72737,"Princess and the Frog, The (2009)",0,0,NA,"more"
"7407",72741,"Everybody's Fine (2009)",2.5,1,2.5,"one"
"7408",72762,"Armored (2009)",0,0,NA,"more"
"7409",72781,"Red Chapel (Røde kapel) (2006)",0,0,NA,"more"
"7410",72880,"Flaming Creatures (1963)",0,0,NA,"one"
"7411",72919,"Did You Hear About the Morgans? (2009)",4,2,2,"more"
"7412",72947,"Make the Yuletide Gay (2009)",0,0,NA,"more"
"7413",72998,"Avatar (2009)",0,0,NA,"more"
"7414",73015,"It's Complicated (2009)",0,0,NA,"more"
"7415",73017,"Sherlock Holmes (2009)",2.5,1,2.5,"more"
"7416",73023,"Crazy Heart (2009)",0,0,NA,"more"
"7417",73042,"Alvin and the Chipmunks: The Squeakquel (2009)",0,0,NA,"more"
"7418",73101,"Looking for Eric (2009)",0,0,NA,"more"
"7419",73106,"American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009)",31,8,3.875,"one"
"7420",73168,"Carriers (2009)",0,0,NA,"more"
"7421",73211,"Pontypool (2008)",0,0,NA,"more"
"7422",73266,"Youth in Revolt (2009)",0,0,NA,"more"
"7423",73268,"Daybreakers (2010)",0,0,NA,"more"
"7424",73276,"Age of Stupid, The (2009)",0,0,NA,"one"
"7425",73290,"Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009)",0,0,NA,"one"
"7426",73319,"Leap Year (2010)",0,0,NA,"more"
"7427",73321,"Book of Eli, The (2010)",0,0,NA,"more"
"7428",73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",0,0,NA,"more"
"7429",73344,"Prophet, A (Un Prophète) (2009)",0,0,NA,"more"
"7430",73386,"Staten Island (2009)",0,0,NA,"more"
"7431",73392,"Collapse (2009)",0,0,NA,"one"
"7432",73469,"Mr. Warmth: The Don Rickles Project (2007)",0,0,NA,"one"
"7433",73488,"Blood: The Last Vampire (2009)",0,0,NA,"more"
"7434",73531,"Last of England, The (1988)",0,0,NA,"one"
"7435",73572,"My Son, My Son, What Have Ye Done (2009)",0,0,NA,"more"
"7436",73587,"Soul Kitchen (2009)",0,0,NA,"one"
"7437",73664,"Dragon Hunters (Chasseurs de dragons) (2008)",3,1,3,"more"
"7438",73741,"Ninja (2009)",377.5,103,3.66504854368932,"more"
"7439",73759,"Hellsing Ultimate OVA Series (2006)",19.5,7,2.78571428571429,"more"
"7440",73808,"Chaser, The (Chugyeogja) (2008)",0,0,NA,"more"
"7441",73854,"Rudolph, the Red-Nosed Reindeer (1964)",0,0,NA,"more"
"7442",73860,"Nowhere Boy (2009)",0,0,NA,"one"
"7443",73881,"3 Idiots (2009)",0,0,NA,"more"
"7444",73929,"Legion (2010)",48.5,17,2.85294117647059,"more"
"7445",74089,"Peter Pan (1960)",78,23,3.39130434782609,"more"
"7446",74115,"Dante's Inferno Animated (2010)",0,0,NA,"more"
"7447",74152,"Zach Galifianakis: Live at the Purple Onion (2006)",0,0,NA,"more"
"7448",74154,"When in Rome (2010)",0.5,1,0.5,"more"
"7449",74156,"Edge of Darkness (2010)",5.5,2,2.75,"more"
"7450",74228,"Triangle (2009)",2,1,2,"more"
"7451",74275,"I Love You Phillip Morris (2009)",98.5,28,3.51785714285714,"more"
"7452",74282,"Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987)",0,0,NA,"more"
"7453",74324,"Temple Grandin (2010)",3,1,3,"one"
"7454",74327,"First Day of the Rest of Your Life, The (Le premier jour du reste de ta vie) (2008)",45.5,16,2.84375,"more"
"7455",74370,"House of the Devil, The (2009)",0,0,NA,"more"
"7456",74416,"Fish Tank (2009)",4.5,1,4.5,"one"
"7457",74438,"Legend of the Red Dragon (a.k.a. New Legend of Shaolin, The) (Hong Xi Guan: Zhi Shao Lin wu zu) (1994)",0,0,NA,"more"
"7458",74450,"Valentine's Day (2010)",102,32,3.1875,"more"
"7459",74452,"Wolfman, The (2010)",9.5,2,4.75,"more"
"7460",74458,"Shutter Island (2010)",22,7,3.14285714285714,"more"
"7461",74486,"$9.99 (2008)",0,0,NA,"one"
"7462",74508,"Persuasion (2007)",0,0,NA,"more"
"7463",74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",0,0,NA,"more"
"7464",74530,"Percy Jackson & the Olympians: The Lightning Thief (2010)",0,0,NA,"more"
"7465",74532,"Cop Out (2010)",0,0,NA,"more"
"7466",74545,"Ghost Writer, The (2010)",0,0,NA,"more"
"7467",74580,"Spy Next Door, The (2010)",0,0,NA,"more"
"7468",74624,"Agora (2009)",0,0,NA,"more"
"7469",74630,"Tom Thumb (1958)",0,0,NA,"more"
"7470",74649,"Shades of Ray (2008)",0,0,NA,"more"
"7471",74668,"District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009)",0,0,NA,"more"
"7472",74677,"Yes Men Fix the World, The (2009)",0,0,NA,"one"
"7473",74685,"Crazies, The (2010)",0,0,NA,"more"
"7474",74688,"Dear John (2010)",0,0,NA,"more"
"7475",74698,"Tooth Fairy (2010)",0,0,NA,"more"
"7476",74727,"Gentlemen of Fortune (Dzhentlmeny udachi) (1972)",0,0,NA,"more"
"7477",74740,"Fermat's Room (La habitación de Fermat) (2007)",0,0,NA,"more"
"7478",74754,"Room, The (2003)",12,3,4,"more"
"7479",74787,"My Name is Khan (2010)",0,0,NA,"more"
"7480",74789,"Alice in Wonderland (2010)",0,0,NA,"more"
"7481",74795,"Green Zone (2010)",13.5,4,3.375,"more"
"7482",74851,"From Paris with Love (2010)",36,9,4,"more"
"7483",74868,"Dorian Gray (2009)",0,0,NA,"more"
"7484",74916,"Greenberg (2010)",11.5,3,3.83333333333333,"more"
"7485",74944,"Brooklyn's Finest (2010)",0,0,NA,"more"
"7486",74946,"She's Out of My League (2010)",0,0,NA,"one"
"7487",74948,"Harry Brown (2009)",10,3,3.33333333333333,"more"
"7488",75341,"Remember Me (2010)",0,0,NA,"more"
"7489",75349,"Teenage Caveman (2002)",0,0,NA,"more"
"7490",75440,"Will Ferrell: You're Welcome America - A Final Night with George W Bush (2009)",0,0,NA,"one"
"7491",75803,"Our Family Wedding (2010)",0,0,NA,"one"
"7492",75805,"Bounty Hunter, The (2010)",3,1,3,"more"
"7493",75813,"Leaves of Grass (2009)",19,5,3.8,"more"
"7494",75816,"Women in Trouble (2009)",0,0,NA,"one"
"7495",75823,"Combat Shock (1986)",0,0,NA,"more"
"7496",75983,"North Face (Nordwand) (2008)",0,0,NA,"more"
"7497",75985,"Repo Men (2010)",0,0,NA,"more"
"7498",75990,"Apprenticeship of Duddy Kravitz, The (1974)",0,0,NA,"more"
"7499",76030,"Case 39 (2009)",0,0,NA,"more"
"7500",76054,"Oceans (Océans) (2009)",0,0,NA,"more"
"7501",76060,"Slammin' Salmon, The (2009)",0,0,NA,"one"
"7502",76077,"Hot Tub Time Machine (2010)",96.5,22,4.38636363636364,"more"
"7503",76091,"Mother (Madeo) (2009)",0,0,NA,"more"
"7504",76093,"How to Train Your Dragon (2010)",0,0,NA,"more"
"7505",76111,"About Elly (Darbareye Elly) (2009)",9.5,3,3.16666666666667,"more"
"7506",76173,"Micmacs (Micmacs à tire-larigot) (2009)",0,0,NA,"more"
"7507",76175,"Clash of the Titans (2010)",0,0,NA,"more"
"7508",76210,"Defendor (2009)",0,0,NA,"more"
"7509",76251,"Kick-Ass (2010)",0,0,NA,"more"
"7510",76272,"Five Minutes of Heaven (2009)",0,0,NA,"more"
"7511",76293,"Date Night (2010)",0,0,NA,"more"
"7512",76303,"Mark of the Devil (Hexen bis aufs Blut gequält) (1970)",0,0,NA,"more"
"7513",76738,"Steam of Life (Miesten vuoro) (2010)",0,0,NA,"one"
"7514",76763,"Runaways, The (2010)",0,0,NA,"more"
"7515",77191,"Death at a Funeral (2010)",0,0,NA,"one"
"7516",77201,"Valhalla Rising (2009)",0,0,NA,"more"
"7517",77206,"Diary of a Wimpy Kid (2010)",0,0,NA,"more"
"7518",77291,"Aria (1987)",0,0,NA,"more"
"7519",77307,"Dogtooth (Kynodontas) (2009)",0,0,NA,"one"
"7520",77359,"Red Riding: 1983 (2009)",0,0,NA,"more"
"7521",77364,"Losers, The (2010)",0,0,NA,"more"
"7522",77414,"Last Song, The (2010)",0,0,NA,"more"
"7523",77421,"Cyrus (2010)",0,0,NA,"more"
"7524",77427,"Human Centipede, The (First Sequence) (2009)",0,0,NA,"one"
"7525",77435,"This Is the Army (1943)",0,0,NA,"more"
"7526",77455,"Exit Through the Gift Shop (2010)",0,0,NA,"more"
"7527",77561,"Iron Man 2 (2010)",0,0,NA,"more"
"7528",77658,"Cosmos (1980)",0,0,NA,"one"
"7529",77798,"Nightmare on Elm Street, A (2010)",0,0,NA,"more"
"7530",77800,"Four Lions (2010)",0,0,NA,"more"
"7531",77808,"Bobby Deerfield (1977)",0,0,NA,"more"
"7532",77810,"Diary of a Nymphomaniac (Diario de una Ninfómana) (2008)",0,0,NA,"one"
