"","movieId","title","totalRating","qtdObs"
"1630",6154,"Deliver Us from Eva (2003)",12,6
"1631",6155,"How to Lose a Guy in 10 Days (2003)",11.5,4
"1632",6157,"Daredevil (2003)",6,2
"1633",6159,"All the Real Girls (2003)",2,1
"1634",6162,"Gerry (2002)",10.5,4
"1635",6163,"He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002)",4,1
"1636",6178,"Patch of Blue, A (1965)",9,3
"1637",6180,"Q & A (1990)",0,0
"1638",6184,"Man Who Fell to Earth, The (1976)",4.5,1
"1639",6197,"Spider (2002)",13.5,4
"1640",6198,"American Heart (1992)",0,0
"1641",6201,"Lady Jane (1986)",16.5,5
"1642",6227,"Loving You (1957)",5,1
"1643",6231,"Benny Goodman Story, The (1955)",12.5,5
"1644",6233,"Born Yesterday (1993)",2,1
"1645",6234,"Equus (1977)",5,2
"1646",6235,"Europa Europa (Hitlerjunge Salomon) (1990)",0,0
"1647",6243,"Ringu 2 (Ring 2) (1999)",0,0
"1648",6247,"Women in Love (1969)",3,1
"1649",6252,"View from the Top (2003)",0,0
"1650",6254,"Awful Truth, The (1937)",3,1
"1651",6261,"Wind (1992)",0,0
"1652",6279,"Good Thief, The (2002)",30,9
"1653",6281,"Phone Booth (2002)",32,11
"1654",6284,"DysFunktional Family (2003)",3,1
"1655",6291,"Lilya 4-Ever (Lilja 4-ever) (2002)",21.5,8
"1656",6296,"Mighty Wind, A (2003)",5,1
"1657",6298,"Malibu's Most Wanted (2003)",1,1
"1658",6301,"Straw Dogs (1971)",9,3
"1659",6303,"Andromeda Strain, The (1971)",0,0
"1660",6305,"Fahrenheit 451 (1966)",0,0
"1661",6314,"Undercover Blues (1993)",2,1
"1662",6318,"Marrying Man, The (Too Hot to Handle) (1991)",0,0
"1663",6322,"Confidence (2003)",0,0
"1664",6338,"Daddy Day Care (2003)",5,1
"1665",6339,"Man on the Train (Homme du train, L') (2002)",1,1
"1666",6349,"Breakin' (1984)",0,0
"1667",6367,"Down with Love (2003)",1,1
"1668",6378,"Italian Job, The (2003)",9.5,2
"1669",6379,"Wrong Turn (2003)",0,0
"1670",6404,"White Sheik, The (Sceicco bianco, Lo) (1952)",81,23
"1671",6405,"Treasure Island (1950)",8,4
"1672",6408,"Animals are Beautiful People (1974)",4.5,2
"1673",6412,"Destry Rides Again (1939)",8,3
"1674",6413,"Electric Horseman, The (1979)",14.5,4
"1675",6415,"Intervista (1987)",6,2
"1676",6416,"King Rat (1965)",0,0
"1677",6427,"Railway Children, The (1970)",77,31
"1678",6431,"Battle Cry (1955)",132,36
"1679",6440,"Barton Fink (1991)",4.5,1
"1680",6442,"Belle époque (1992)",0,0
"1681",6450,"Heaven Knows, Mr. Allison (1957)",0,0
"1682",6461,"Unforgiven, The (1960)",0,0
"1683",6464,"Good Burger (1997)",0,0
"1684",6466,"Mississippi Masala (1991)",4,1
"1685",6467,"Quai des Orfèvres (Jenny Lamour) (1947)",12,3
"1686",6473,"Half Moon Street (1986)",4,1
"1687",6476,"Shattered (1991)",0,0
"1688",6480,"Thoroughly Modern Millie (1967)",2,1
"1689",6506,"Fulltime Killer (Chuen jik sat sau) (2001)",1,1
"1690",6509,"Ali: Fear Eats the Soul (Angst essen Seele auf) (1974)",4,2
"1691",6515,"You Only Live Once (1937)",28.5,8
"1692",6518,"Flight of the Intruder (1991)",2,1
"1693",6527,"Scaramouche (1952)",0.5,1
"1694",6547,"Northfork (2003)",9.5,2
"1695",6559,"Little Giants (1994)",56.5,18
"1696",6561,"Mouse That Roared, The (1959)",82,26
"1697",6562,"Spencer's Mountain (1963)",0,0
"1698",6568,"Camp (2003)",4,1
"1699",6595,"S.W.A.T. (2003)",5,1
"1700",6602,"Brain Damage (1988)",13,3
"1701",6618,"Shaolin Soccer (Siu lam juk kau) (2001)",0,0
"1702",6620,"American Splendor (2003)",5,1
"1703",6630,"Inn of the Sixth Happiness, The (1958)",12,6
"1704",6636,"Sure Thing, The (1985)",1,1
"1705",6638,"Valley Girl (1983)",5.5,2
"1706",6639,"Wait Until Dark (1967)",12,3
"1707",6644,"Green Ray, The (Rayon vert, Le) (1986)",4.5,1
"1708",6650,"Kind Hearts and Coronets (1949)",10.5,5
"1709",6658,"10 (1979)",4.5,3
"1710",6662,"Pink Panther, The (1963)",0,0
"1711",6663,"Pink Panther Strikes Again, The (1976)",1.5,1
"1712",6664,"Commando (1985)",3.5,2
"1713",6665,"Dracula (1979)",3,2
"1714",6678,"Handmaid's Tale, The (1990)",5,1
"1715",6684,"Death in Venice (Morte a Venezia) (1971)",0,0
"1716",6695,"Jeepers Creepers 2 (2003)",3.5,1
"1717",6707,"Cabin Fever (2002)",0,0
"1718",6722,"Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992)",15.5,4
"1719",6725,"Sgt. Pepper's Lonely Hearts Club Band (1978)",3,3
"1720",6743,"Jungle Book (1942)",5,2
"1721",6744,"Once Bitten (1985)",14,3
"1722",6751,"Cold Creek Manor (2003)",0,0
"1723",6755,"Bubba Ho-tep (2002)",0,0
"1724",6760,"In This World (2002)",0,0
"1725",6762,"Yossi & Jagger (2002)",0,0
"1726",6763,"Duplex (2003)",11,4
"1727",6770,"My Life Without Me (2003)",0,0
"1728",6782,"Leningrad Cowboys Go America (1989)",7.5,2
"1729",6783,"Rules of the Game, The (La règle du jeu) (1939)",0,0
"1730",6787,"All the President's Men (1976)",8,2
"1731",6794,"Beethoven's 2nd (1993)",7,2
"1732",6796,"Boyz N the Hood (1991)",148.5,46
"1733",6797,"Bugsy (1991)",0,0
"1734",6800,"Cobra (1986)",0,0
"1735",6810,"Sleeping with the Enemy (1991)",0,0
"1736",6813,"Ghost and Mr. Chicken, The (1966)",0,0
"1737",6814,"City Heat (1984)",0,0
"1738",6818,"Come and See (Idi i smotri) (1985)",7,2
"1739",6822,"Ballad of Little Jo, The (1993)",6,2
"1740",6826,"Shakiest Gun in the West, The (1968)",12,3
"1741",6829,"Gun in Betty Lou's Handbag, The (1992)",6,2
"1742",6840,"Hospital, The (1971)",2,1
"1743",6850,"Leap of Faith (1992)",0,0
"1744",6851,"Gas, Food, Lodging (1992)",4,1
"1745",6852,"In Cold Blood (1967)",0,0
"1746",6856,"Yankee Doodle Dandy (1942)",42.5,14
"1747",6863,"School of Rock (2003)",144.5,39
"1748",6864,"Concert for George, The (2003)",3,1
"1749",6867,"Station Agent, The (2003)",0,0
"1750",6869,"Bus 174 (Ônibus 174) (2002)",0,0
"1751",6872,"House of the Dead, The (2003)",2,1
"1752",6873,"Intolerable Cruelty (2003)",80,23
"1753",6879,"Runaway Jury (2003)",1,1
"1754",6881,"Pieces of April (2003)",4.5,1
"1755",6883,"Sylvia (2003)",9,3
"1756",6888,"Scary Movie 3 (2003)",14,5
"1757",6896,"Shoah (1985)",0,0
"1758",6920,"Cercle Rouge, Le (Red Circle, The) (1970)",0,0
"1759",6932,"Shattered Glass (2003)",30.5,8
"1760",6951,"Cat in the Hat, The (2003)",63.5,23
"1761",6952,"Gothika (2003)",0,0
"1762",6957,"Bad Santa (2003)",0,0
"1763",6970,"Desk Set (1957)",91.5,26
"1764",6971,"Europa (Zentropa) (1991)",12,4
"1765",6974,"Freshman, The (1990)",41,10
"1766",6978,"Slacker (1991)",0,0
"1767",6982,"Forbidden Games (Jeux interdits) (1952)",0,0
"1768",6983,"Jane Eyre (1944)",0,0
"1769",6992,"Guarding Tess (1994)",0,0
"1770",6996,"Highlander II: The Quickening (1991)",8.5,2
"1771",6997,"Hoffa (1992)",9.5,3
"1772",6999,"Housesitter (1992)",0,0
"1773",7008,"Last Tango in Paris (Ultimo tango a Parigi) (1972)",5,1
"1774",7010,"Lover, The (Amant, L') (1992)",12.5,4
"1775",7012,"Mr. Destiny (1990)",0,0
"1776",7016,"Over the Top (1987)",28,8
"1777",7017,"Passenger 57 (1992)",0,0
"1778",7025,"Midnight Clear, A (1992)",0,0
"1779",7027,"Silverado (1985)",5,1
"1780",7028,"Quick Change (1990)",0,0
"1781",7029,"Rabid (1977)",6.5,2
"1782",7034,"Show Me Love (Fucking Åmål) (1998)",1.5,1
"1783",7036,"Teen Wolf (1985)",4,2
"1784",7038,"Things You Can Tell Just by Looking at Her (2000)",0,0
"1785",7042,"Betty Blue (37°2 le matin) (1986)",5,2
"1786",7045,"Witches, The (1990)",0,0
"1787",7059,"National Velvet (1944)",504.5,130
"1788",7060,"Jesus Christ Superstar (1973)",4.5,1
"1789",7061,"Dark Victory (1939)",19.5,5
"1790",7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",35.5,9
"1791",7064,"Beauty and the Beast (La belle et la bête) (1946)",5.5,2
"1792",7065,"Birth of a Nation, The (1915)",18,5
"1793",7082,"That Touch of Mink (1962)",1,1
"1794",7084,"Play It Again, Sam (1972)",0,0
"1795",7085,"Send Me No Flowers (1964)",3,1
"1796",7086,"Pygmalion (1938)",3,1
"1797",7087,"Passage to India, A (1984)",5,2
"1798",7088,"Black Orpheus (Orfeu Negro) (1959)",10,3
"1799",7089,"Amarcord (1973)",0,0
"1800",7101,"Doc Hollywood (1991)",3,1
"1801",7104,"1941 (1979)",3.5,1
"1802",7107,"Foul Play (1978)",3.5,1
"1803",7110,"Blind Beast (Môjuu) (1969)",3,1
"1804",7111,"Ryan's Daughter (1970)",3,1
"1805",7117,"Leprechaun (1993)",0,0
"1806",7121,"Adam's Rib (1949)",29.5,8
"1807",7139,"In America (2002)",0,0
"1808",7142,"Honey (2003)",0,0
"1809",7151,"Girl with a Pearl Earring (2003)",27.5,10
"1810",7152,"Statement, The (2003)",29,10
"1811",7154,"Mona Lisa Smile (2003)",9,2
"1812",7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",0,0
"1813",7160,"Monster (2003)",0,0
"1814",7161,"Cheaper by the Dozen (2003)",2,1
"1815",7165,"Company, The (2003)",0,0
"1816",7173,"Along Came Polly (2004)",17.5,5
"1817",7179,"Wuthering Heights (1992)",3,1
"1818",7186,"Once Upon a Crime... (1992)",3.5,1
"1819",7193,"Adventures of Ford Fairlane, The (1990)",0,0
"1820",7199,"Melvin Goes to Dinner (2003)",11,3
"1821",7208,"Dr. Jekyll and Mr. Hyde (1941)",0,0
"1822",7211,"People Will Talk (1951)",5,3
"1823",7212,"I Was a Male War Bride (1949)",5,1
"1824",7222,"Reefer Madness (a.k.a. Tell Your Children) (1938)",0,0
"1825",7238,"Ashes and Diamonds (Popiól i diament) (1958)",7,2
"1826",7245,"Tormented (1960)",4,1
"1827",7255,"Win a Date with Tad Hamilton! (2004)",5.5,2
"1828",7256,"Touching the Void (2003)",6.5,2
"1829",7258,"Perfect Score, The (2004)",4,1
"1830",7293,"50 First Dates (2004)",9,3
"1831",7300,"Vanishing Point (1971)",11,3
"1832",7303,"The Diary of Anne Frank (1959)",7.5,2
"1833",7308,"King Solomon's Mines (1985)",0,0
"1834",7309,"Black Pirate, The (1926)",5,1
"1835",7311,"Goodbye, Mr. Chips (1939)",4,1
"1836",7312,"Follow Me, Boys! (1966)",81.5,21
"1837",7315,"Against the Ropes (2004)",0,0
"1838",7317,"EuroTrip (2004)",13.5,6
"1839",7319,"Club Dread (2004)",19.5,5
"1840",7323,"Good bye, Lenin! (2003)",35,11
"1841",7324,"Hidalgo (2004)",9,3
"1842",7334,"Front, The (1976)",23,5
"1843",7346,"Girl Next Door, The (2004)",0,0
"1844",7347,"Secret Window (2004)",4,1
"1845",7357,"Peyton Place (1957)",2,1
"1846",7367,"Ladykillers, The (2004)",0,0
"1847",7375,"Prince & Me, The (2004)",9,2
"1848",7386,"Ten Commandments, The (1956)",0,0
"1849",7395,"Cheaper by the Dozen (1950)",40,11
"1850",7407,"Africa Screams (1949)",0,0
"1851",7411,"Munchies (1987)",0,0
"1852",7419,"After Hours (1985)",37.5,13
"1853",7450,"Laws of Attraction (2004)",18,5
"1854",7459,"Carandiru (2003)",11,3
"1855",7460,"Coffee and Cigarettes (2003)",0,0
"1856",7482,"Enter the Dragon (1973)",0,0
"1857",7492,"Martin (1977)",5,2
"1858",7541,"100 Girls (2000)",0,0
"1859",7584,"Woman of the Year (1942)",0,0
"1860",7585,"Summertime (1955)",0,0
"1861",7616,"Body Double (1984)",0,0
"1862",7620,"Monster in a Box (1992)",4,1
"1863",7636,"Raising Cain (1992)",4,2
"1864",7649,"Babylon 5: In the Beginning (1998)",4,1
"1865",7669,"Pride and Prejudice (1995)",3.5,1
"1866",7697,"Prince and the Showgirl, The (1957)",0,0
"1867",7698,"China Syndrome, The (1979)",0,0
"1868",7701,"Look Who's Talking Too (1990)",0,0
"1869",7705,"Pat and Mike (1952)",0,0
"1870",7706,"Animal Crackers (1930)",0,0
"1871",7708,"Bedazzled (1967)",0,0
"1872",7748,"Pierrot le fou (1965)",13,5
"1873",7762,"Tinker, Tailor, Soldier, Spy (1979)",1,1
"1874",7764,"Driller Killer, The (1979)",103.5,26
"1875",7771,"Zorba the Greek (Alexis Zorbas) (1964)",0,0
"1876",7774,"My Side of the Mountain (1969)",4,1
"1877",7782,"Sniper (1993)",4,1
"1878",7791,"Internal Affairs (1990)",1,1
"1879",7810,"Babylon 5: A Call to Arms (1999)",0,0
"1880",7811,"Babylon 5: The River of Souls (1998)",3,2
"1881",7812,"Babylon 5: Thirdspace (1998)",1.5,1
"1882",7815,"True Stories (1986)",4,1
"1883",7817,"Zardoz (1974)",5,1
"1884",7820,"Virgin Spring, The (Jungfrukällan) (1960)",3,2
"1885",7836,"Woodstock (1970)",9.5,4
"1886",7841,"Children of Dune (2003)",0,0
"1887",7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",0,0
"1888",7872,"Getting It Right (1989)",0,0
"1889",7883,"I Walked with a Zombie (1943)",13.5,4
"1890",7888,"How to Succeed in Business Without Really Trying (1967)",0,0
"1891",7894,"Duck, You Sucker (1971)",4,1
"1892",7897,"Ballad of Cable Hogue, The (1970)",0,0
"1893",7919,"Drunken Angel (Yoidore tenshi) (1948)",0.5,1
"1894",7920,"Desperate Living (1977)",5.5,3
"1895",7922,"Valachi Papers,The (1972)",0,0
"1896",7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",32.5,11
"1897",7936,"Shame (Skammen) (1968)",8,2
"1898",7941,"Smiles of a Summer Night (Sommarnattens leende) (1955)",63.5,16
"1899",7942,"Summer with Monika (Sommaren med Monika) (1953)",30,8
"1900",7943,"Killers, The (1946)",32,10
"1901",7944,"Night of the Iguana, The (1964)",29.5,10
"1902",7948,"Wise Blood (1979)",12,3
"1903",7951,"Nightbreed (1990)",10,3
"1904",7958,"Bloody Mama (1970)",171.5,51
"1905",7979,"Monterey Pop (1968)",3.5,1
"1906",7984,"From Beyond (1986)",3,1
"1907",7990,"Rock 'N' Roll High School (1979)",22.5,8
"1908",7991,"Death Race 2000 (1975)",0,0
"1909",7995,"Wild Angels, The (1966)",0,0
"1910",8003,"Bedlam (1946)",27,8
"1911",8012,"Kikujiro (Kikujirô no natsu) (1999)",0,0
"1912",8039,"Support Your Local Sheriff! (1969)",6.5,4
"1913",8042,"Mean Streets (1973)",4,1
"1914",8117,"In China They Eat Dogs (I Kina spiser de hunde) (1999)",0,0
"1915",8123,"Sammy and Rosie Get Laid (1987)",4,1
"1916",8125,"Sunrise: A Song of Two Humans (1927)",8.5,3
"1917",8131,"Pursuit of Happiness (2001)",26.5,8
"1918",8132,"Gladiator (1992)",0,0
"1919",8137,"Wasp Woman, The (1959)",3,1
"1920",8138,"Attack of the Giant Leeches (1959)",8,2
"1921",8142,"Dead or Alive: Hanzaisha (1999)",0,0
"1922",8147,"Charly (1968)",0,0
"1923",8158,"Rush (1991)",0,0
"1924",8183,"Educating Rita (1983)",2,1
"1925",8187,"On Moonlight Bay (1951)",6.5,2
"1926",8196,"Beyond the Valley of the Dolls (1970)",3.5,1
"1927",8199,"Ugetsu (Ugetsu monogatari) (1953)",1,1
"1928",8207,"Day of the Jackal, The (1973)",20.5,6
"1929",8236,"While the City Sleeps (1956)",0,0
"1930",8239,"Viridiana (1961)",0,0
"1931",8256,"Queen Christina (1933)",0,0
"1932",8266,"Purple Rain (1984)",17,4
"1933",8268,"Point of No Return (1993)",0,0
"1934",8290,"Mitchell (1975)",4,1
"1935",8327,"Dolls (2002)",22.5,6
"1936",8336,"Major and the Minor, The (1942)",86.5,26
"1937",8337,"Caine Mutiny, The (1954)",9.5,3
"1938",8340,"Escape from Alcatraz (1979)",24,6
"1939",8366,"Saved! (2004)",8.5,2
"1940",8385,"Lover Come Back (1961)",0,0
"1941",8387,"Police Academy: Mission to Moscow (1994)",0,0
"1942",8388,"Ring of Bright Water (1969)",0,0
"1943",8420,"Possessed (1947)",15,4
"1944",8422,"Kings Row (1942)",20.5,6
"1945",8453,"It Had to Be You (2000)",25.5,12
"1946",8459,"Heiress, The (1949)",16,6
"1947",8460,"State Fair (1945)",10.5,3
"1948",8477,"Jetée, La (1962)",0,0
"1949",8484,"Human Condition I, The (Ningen no joken I) (1959)",3,1
"1950",8492,"Christmas Carol, A (Scrooge) (1951)",0,0
"1951",8504,"Box of Moon Light (1996)",0,0
"1952",8522,"My Little Chickadee (1940)",4.5,1
"1953",8525,"Ugly Dachshund, The (1966)",0,0
"1954",8527,"I'll Sleep When I'm Dead (2003)",81.5,21
"1955",8530,"Dear Frankie (2004)",9.5,3
"1956",8533,"Notebook, The (2004)",52,19
"1957",8535,"De-Lovely (2004)",0,0
"1958",8542,"Day at the Races, A (1937)",0,0
"1959",8544,"Now You See Him, Now You Don't (1972)",0,0
"1960",8571,"Bob & Carol & Ted & Alice (1969)",0,0
"1961",8572,"Littlest Rebel, The (1935)",0,0
"1962",8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",2,2
"1963",8576,"Kopps (2003)",150.5,49
"1964",8581,"Pirates of Silicon Valley (1999)",5,3
"1965",8582,"Manufacturing Consent: Noam Chomsky and the Media (1992)",45.5,16
"1966",8584,"Leave Her to Heaven (1945)",0,0
"1967",8589,"Winter War (Talvisota) (1989)",1,1
"1968",8596,"Revenge of the Pink Panther (1978)",0,0
"1969",8604,"Taxi (1998)",17,5
"1970",8610,"All of Me (1984)",5,1
"1971",8614,"Overboard (1987)",0,0
"1972",8618,"Johnny Guitar (1954)",21.5,7
"1973",8623,"Roxanne (1987)",0,0
"1974",8629,"Book of Life, The (1998)",0,0
"1975",8638,"Before Sunset (2004)",0,0
"1976",8643,"Cinderella Story, A (2004)",0,0
"1977",8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",0,0
"1978",8656,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",0,0
"1979",8667,"A Home at the End of the World (2004)",3,1
"1980",8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",43,12
"1981",8700,"Destination Tokyo (1943)",0,0
"1982",8709,"How I Got Into College (1989)",0,0
"1983",8712,"My Favorite Wife (1940)",0,0
"1984",8724,"Leopard, The (Gattopardo, Il) (1963)",4.5,1
"1985",8745,"World of Suzie Wong, The (1960)",9,5
"1986",8761,"Three Lives of Thomasina, The (1964)",60.5,19
"1987",8772,"Spy Who Came in from the Cold, The (1965)",4,1
"1988",8779,"Bon Voyage (2003)",0,0
"1989",8790,"Revengers Tragedy (2002)",32.5,11
"1990",8796,"Funny Thing Happened on the Way to the Forum, A (1966)",0,0
"1991",8799,"Little Black Book (2004)",0,0
"1992",8800,"Code 46 (2003)",0,0
"1993",8807,"Harold and Kumar Go to White Castle (2004)",7,2
"1994",8808,"Princess Diaries 2: Royal Engagement, The (2004)",0,0
"1995",8820,"Spinout (1966)",0,0
"1996",8821,"Harum Scarum (1965)",1,1
"1997",8823,"Sting II, The (1983)",0,0
"1998",8827,"Bill Cosby, Himself (1983)",2.5,1
"1999",8828,"Dead Ringer (1964)",0,0
"2000",8831,"Suspect Zero (2004)",4,1
"2001",8833,"Vanity Fair (2004)",0,0
"2002",8835,"Paparazzi (2004)",4,2
"2003",8838,"Alice Doesn't Live Here Anymore (1974)",0,0
"2004",8864,"Mr. 3000 (2004)",0,0
"2005",8866,"Wimbledon (2004)",0,0
"2006",8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",0,0
"2007",8874,"Shaun of the Dead (2004)",1,1
"2008",8884,"Man with One Red Shoe, The (1985)",0,0
"2009",8892,"Basket Case 3: The Progeny (1992)",0,0
"2010",8893,"Basket Case 2 (1990)",0,0
"2011",8903,"Terror, The (1963)",0,0
"2012",8914,"Primer (2004)",3.5,1
"2013",8916,"Shall We Dance? (2004)",3,1
"2014",8921,"Rose Tattoo, The (1955)",4,1
"2015",8923,"Tess (1979)",0,0
"2016",8928,"Fearless Vampire Killers, The (1967)",24.5,6
"2017",8929,"Black Beauty (1971)",7,3
"2018",8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",4,1
"2019",8937,"Friday Night Lights (2004)",0,0
"2020",8943,"Being Julia (2004)",0,0
"2021",8973,"Bad Education (La mala educación) (2004)",3,1
"2022",8981,"Closer (2004)",0,0
"2023",8989,"Damn Yankees! (1958)",0,0
"2024",9001,"Wackiest Ship in the Army, The (1960)",0,0
"2025",9010,"Love Me If You Dare (Jeux d'enfants) (2003)",7,2
"2026",9018,"Control Room (2004)",0,0
"2027",25737,"Golem, The (Golem, wie er in die Welt kam, Der) (1920)",0,0
"2028",25744,"Haxan: Witchcraft Through the Ages (a.k.a. The Witches) (1922)",0,0
"2029",25755,"Phantom of the Opera, The (1925)",3,1
"2030",25769,"Steamboat Bill, Jr. (1928)",12.5,6
"2031",25773,"Little Caesar (1931)",18,5
"2032",25788,"Scarface (1932)",0,0
"2033",25792,"I Was Born, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo) (1932)",0.5,1
"2034",25801,"She Done Him Wrong (1933)",0,0
"2035",25825,"Fury (1936)",3,1
"2036",25826,"Libeled Lady (1936)",2,1
"2037",25827,"Mr. Deeds Goes to Town (1936)",164.5,48
"2038",25852,"Gaslight (1940)",3.5,1
"2039",25856,"Wuthering Heights (1939)",18,5
"2040",25865,"Letter, The (1940)",0,0
"2041",25868,"Ball of Fire (1941)",0,0
"2042",25874,"Never Give a Sucker an Even Break (1941)",4,1
"2043",25886,"Random Harvest (1942)",2.5,1
"2044",25901,"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The) (1944)",0,0
"2045",25906,"Mr. Skeffington (1944)",0,0
"2046",25916,"They Were Expendable (1945)",4,1
"2047",25929,"Nightmare Alley (1947)",0,0
"2048",25937,"Easter Parade (1948)",0,0
"2049",25941,"Letter from an Unknown Woman (1948)",0,0
"2050",25952,"Letter to Three Wives, A (1949)",0,0
"2051",25971,"Carrie (1952)",10.5,3
"2052",25972,"Clash by Night (1952)",0,0
"2053",25993,"Magnificent Obsession (1954)",0,0
"2054",25996,"Star Is Born, A (1954)",0,0
"2055",26007,"Unknown Soldier, The (Tuntematon sotilas) (1955)",0,0
"2056",26009,"Burmese Harp, The (Biruma no tategoto) (1956)",0,0
"2057",26010,"Carousel (1956)",0,0
"2058",26025,"Spirit of St. Louis, The (1957)",0,0
"2059",26052,"Pickpocket (1959)",0,0
"2060",26086,"Occurrence at Owl Creek Bridge, An (La rivière du hibou) (1962)",0,0
"2061",26116,"Hush... Hush, Sweet Charlotte (1964)",9,3
"2062",26125,"Spider Baby or, The Maddest Story Ever Told (Spider Baby) (1968)",0,0
"2063",26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",0,0
"2064",26150,"Andrei Rublev (Andrey Rublyov) (1969)",4,1
"2065",26151,"Au Hasard Balthazar (1966)",0,0
"2066",26163,"Don't Look Back (1967)",26,7
"2067",26164,"Fando and Lis (Fando y Lis) (1968)",0,0
"2068",26176,"Titicut Follies (1967)",0,0
"2069",26198,"Yours, Mine and Ours (1968)",0,0
"2070",26199,"Alice's Restaurant (1969)",0,0
"2071",26228,"Swedish Love Story, A (Kärlekshistoria, En) (1970)",0,0
"2072",26229,"Landlord, The (1970)",0,0
"2073",26258,"Topo, El (1970)",0,0
"2074",26268,"The Tall Blond Man with One Black Shoe (1972)",0,0
"2075",26271,"Lady Sings the Blues (1972)",0,0
"2076",26294,"My Name Is Nobody (Il Mio nome è Nessuno) (1973)",3.5,1
"2077",26303,"Sisters (1973)",0,0
"2078",26313,"California Split (1974)",0,0
"2079",26317,"Emmanuelle (1974)",13.5,3
"2080",26318,"Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)",3,1
"2081",26324,"Harry and Tonto (1974)",4,1
"2082",26325,"Hearts and Minds (1974)",2.5,1
"2083",26338,"Cousin cousine (1975)",14.5,4
"2084",26349,"Night Moves (1975)",0,0
"2085",26371,"The Missouri Breaks (1976)",0,0
"2086",26386,"High Anxiety (1977)",1,1
"2087",26393,"Sorcerer (1977)",0,0
"2088",26394,"Turning Point, The (1977)",51.5,13
"2089",26409,"Clonus Horror, The (1979)",3.5,1
"2090",26413,"Snake in the Eagle's Shadow (Se ying diu sau) (1978)",6.5,2
"2091",26414,"Wedding, A (1978)",0,0
"2092",26425,"In-Laws, The (1979)",8.5,2
"2093",26435,"Starting Over (1979)",12.5,3
"2094",26467,"Day After, The (1983)",0,0
"2095",26471,"Eddie Murphy Delirious (1983)",0,0
"2096",26472,"Norte, El (1984)",0,0
"2097",26501,"Choose Me (1984)",62.5,15
"2098",26528,"Anne of Green Gables (1985)",0,0
"2099",26564,"'Round Midnight (1986)",0,0
"2100",26574,"Ginger and Fred (Ginger e Fred) (1986)",0,0
"2101",26684,"Frankenhooker (1990)",4,1
"2102",26686,"Ghost Dad (1990)",8,2
"2103",26700,"Nuns on the Run (1990)",0,0
"2104",26737,"Light Sleeper (1992)",0,0
"2105",26749,"Prospero's Books (1991)",0,0
"2106",26782,"Mambo Kings, The (1992)",0,0
"2107",26784,"Night and the City (1992)",0,0
"2108",26788,"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)",0,0
"2109",26819,"Fortress (1992)",4,1
"2110",26835,"Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom, The (1993)",4,1
"2111",26838,"Snapper, The (1993)",0,0
"2112",26843,"Three of Hearts (1993)",3.5,1
"2113",26865,"Fist of Legend (Jing wu ying xiong) (1994)",39.5,10
"2114",26915,"Tromeo and Juliet (1996)",1.5,2
"2115",26947,"Pusher (1996)",19.5,8
"2116",27020,"Gia (1998)",0,0
"2117",27178,"In July (Im Juli) (2000)",0,0
"2118",27193,"Taxi 2 (2000)",0,0
"2119",27369,"Daria: Is It Fall Yet? (2000)",0,0
"2120",27410,"Conspiracy (2001)",7.5,3
"2121",27423,"O Auto da Compadecida (Dog's Will, A) (2000)",0,0
"2122",27523,"My Sassy Girl (Yeopgijeogin geunyeo) (2001)",8.5,2
"2123",27592,"Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002)",3,1
"2124",27648,"Bright Young Things (2003)",0,0
"2125",27722,"Last Life in the Universe (Ruang rak noi nid mahasan) (2003)",4,1
"2126",27727,"Head-On (Gegen die Wand) (2004)",0,0
"2127",27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",9,4
"2128",27773,"Old Boy (2003)",12.5,5
"2129",27778,"Ginger Snaps Back: The Beginning (2004)",38,15
"2130",27783,"Lost Embrace (Abrazo partido, El) (2004)",29.5,10
"2131",27784,"One Missed Call (Chakushin ari) (2003)",110.5,34
"2132",27801,"Ong-Bak: The Thai Warrior (Ong Bak) (2003)",763.5,188
"2133",27812,"Festival Express (2003)",128.5,35
"2134",27821,"Interpreter, The (2005)",27,8
"2135",27822,"Open Water (2003)",5,1
"2136",27837,"Flight of the Phoenix (2004)",0,0
"2137",27838,"Mean Creek (2004)",3,1
